dictionary_term_id,term_nl_nl,language_source,term_en_gb,language_target,translator_name,translation_date,usage_license,expert_reviewed,premium_content,external_dictionary_reference,term_category,legal_domain,tmx_source_file,tmx_tuid,source_project,source_filename
129fa5fc-c0b8-470c-8d74-aa5aa47bc59d,uitspraak,nl-nl,"judgment, decision",en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001428,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
d390976f-40b4-4293-90ea-6468fcb94e55,uitstel,nl-nl,extension (of a time limit),en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001431,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
12131478-c1f9-4aca-84aa-d7c6aebb0da8,uittreksel,nl-nl,extract,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001434,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
257d230d-6b04-4481-9b95-ddd83df7340f,uitvoerbaar bij voorraad,nl-nl,enforceable notwithstanding any remedy,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001437,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
24818a5d-e197-47a0-975b-c36bfcf21366,uitvoerbaarheid,nl-nl,enforceability,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001440,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
e1cd0098-5d4c-435d-8ea1-3d563b5b594e,uitwinning,nl-nl,executory sale,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001443,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
1afb856e-5cec-4120-9a42-3d10128bdc4f,uitzonderingen (behoudens in de wet genoemde),nl-nl,except where the law provides otherwise,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001446,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
a261b723-ba80-498e-8cb0-988bdb43609f,van overeenkomstige toepassing,nl-nl,applies,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001449,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
e47b78fc-9625-4ffe-91c3-26df8ac17f09,vaststaande feiten,nl-nl,"undisputed facts, established facts",en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001452,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
79bb5329-4799-440f-a6d6-306063e890e3,vastellingsovereenkomst,nl-nl,settlement agreement,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001455,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
0c14adc2-db35-44ae-8782-1eecc81d49b6,verandering van eis,nl-nl,amendment of claim,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001458,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
34a34f29-6bea-466d-921e-d6527b14eecd,verbetervonnis,nl-nl,corrective judgment,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001461,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
f194a0eb-aae5-454c-b466-a4d5d85b2c94,verbetering,nl-nl,correction,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001464,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
495c5610-cab2-400d-aef0-c589555bd406,verbod (rechterlijk),nl-nl,"injunction, court order",en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001467,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
7bf8e056-d737-4587-a3aa-26a1c63c5f61,verhalen / verhaal,nl-nl,to recover / recovery,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001470,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
8e12f60f-221e-4c69-9e99-a8fee8454a9f,verhinderdata,nl-nl,availability,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001473,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
73aa664d-8815-400a-a957-f550e624cd73,verhoor van getuigen,nl-nl,witness examination (hearing the witness) or witness testimony (statement made by the witness),en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001476,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
6a87948b-d100-4e01-8f88-6202265e457d,verhoren / verhoor,nl-nl,to examine / examination,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001479,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
375e4f92-af11-4c1a-beec-e0c8982c7b8b,verjaren,nl-nl,"a limitation period applies, the claim is time-barred",en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001482,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
609c9c6e-cdad-4522-b5cc-584a14844e2d,verjaringstermijn,nl-nl,"limitation period, time limit",en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001485,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
63306736-973e-49e2-b053-f820f7903450,verknocht,nl-nl,closely connected,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001488,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
4af061f8-e94a-4e8f-8dda-0569ea691e48,verlof (beslag-),nl-nl,permission to attach,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001491,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
67769c06-dd11-4df7-ab99-42068cc56bed,verlof vragen tot,nl-nl,to request permission to/for,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001494,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
15e29bd2-a9a6-4b90-9e26-2eff6db0d27f,vermeerdering (van eis),nl-nl,increase (of claim),en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001497,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
67f2cf7d-671e-4558-8a85-5d74ecc9cab6,vermoedelijk bevoegd,nl-nl,is likely to have jurisdiction,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001500,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
66b4aafd-918e-4be3-bffa-6f50d0b856ae,vermogensrechten (i.t.t. zaken),nl-nl,intangibles,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001503,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
0a044f0b-c97e-4562-9e88-984fbd83f37d,vernietigen (vonnis),nl-nl,to annul (a judgment),en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001506,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
1e28e0bb-424e-4e59-9a79-3aa9d6045e91,vernietigen (arbitraal vonnis),nl-nl,to set aside (an arbitral award),en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001509,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
6349ab79-6df4-44ae-93e1-9eeda38dc06d,veroordeelde,nl-nl,judgment debtor,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001512,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
ee90b465-4b75-4415-8f38-ef97aef670a6,veroordelen in de kosten van het geding,nl-nl,"to order to pay the costs of the proceedings, award costs",en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001515,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
f7de0e18-5358-413c-80bd-dea38f7843b4,verordening,nl-nl,regulation,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001518,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
d02e02b9-4d3d-4b46-8289-2507b7717105,verrichten,nl-nl,to do (the work),en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001521,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
79ec0a37-5c9e-4693-9486-45c5ce6036fa,verrichtingen,nl-nl,events,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001524,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
daa73ac1-d9b9-4ea3-b761-45d6ee77b44d,verschijnen in het geding,nl-nl,to appear in the proceedings,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001527,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
172b545b-d555-4e4a-95e5-5bbe7809c14e,verschijning van partijen,nl-nl,general hearing,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001530,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
99870139-dc3b-40c7-8cef-71f6bfbbe339,verschoning (van rechters),nl-nl,withdrawal,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001533,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
8e8fe6d0-5302-4a1b-9c52-0b049a6fba2a,verschoningsrecht,nl-nl,privilege to be excused from [an obligation],en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001536,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
89b1df76-abe9-48ae-a505-115685218187,verschotten,nl-nl,costs and expenses,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001539,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
c6931047-b4c1-455f-9502-68c3251ffead,verstek,nl-nl,"failure to enter an appearance, default",en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001542,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
87b0203a-c232-441b-b764-a218e8c38924,verstek - bij .. toewijzen,nl-nl,to grant by default,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001545,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
e576500e-6a70-45b9-b60f-6d965e370b82,verstek verlenen aan …,nl-nl,to record a party’s failure to appear,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001548,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
0202ab2c-1f0d-46c7-9139-381e454a4333,verstekvonnis,nl-nl,default judgment,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001551,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
9e25594d-0e09-4c35-935a-f7d9733f5a7d,verstek zuiveren,nl-nl,enter an appearance (after initially failing to appear),en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001554,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
f48e3010-519d-445a-ad88-7097ec261e16,vertegenwoordiger,nl-nl,representative,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001557,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
9ab39c12-c165-49db-9cd5-a8ce6cc46224,vervallen,nl-nl,lapse,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001560,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
877e1416-6612-44c6-9168-d64b409fd20c,verval van instantie,nl-nl,discontinuance by dismissal,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001563,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
a3ac59f6-795e-4fbb-a8bf-689e3ad106a5,verweerder/verweerster,nl-nl,defendant,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001566,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
313d8d29-570c-4f59-912c-63c054768545,verweerschrift,nl-nl,(statement of) defence,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001569,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
908d4b78-3489-4d02-8386-2beea8b1b410,verwerpen (hoger beroep),nl-nl,to dismiss the appeal,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001572,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
3cae8ab2-14a3-40a4-be66-28e2b801b530,verwijzen,nl-nl,to refer,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001575,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
03781567-f0ad-48b0-857b-ea6e87a7d540,verzenden,nl-nl,to transmit,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001578,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
cf5ee4e7-19dd-4d2c-8a3c-6cb5cf85b235,verzendende instantie,nl-nl,transmitting agency,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001581,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
55ce7559-55cf-485c-9b06-c520186d532c,verzending,nl-nl,transmission,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001584,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
d133203a-65af-4824-b8b3-dc638a88b106,verzet,nl-nl,opposition,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001587,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
bb90e701-ccf8-44c8-93de-0a95689c5c69,verzet instellen,nl-nl,to oppose a default judgment,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001590,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
d7ff0566-7c23-469f-a7a4-79c03bc78181,verzetten (tenzij de aard van de zaak/de goede procesorde zich hiertegen),nl-nl,except where the nature of the case/due process dictates otherwise,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001593,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
46c1760a-9cdd-4ebb-b84a-8692358a662c,verzetten tegen,nl-nl,deny,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001596,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
75c98a6e-c297-4194-b0b6-54c584479afa,verzoek,nl-nl,request,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001599,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
09db97b8-1edc-48a4-9083-0e4fa0388ce1,verzoeken,nl-nl,"to request, to seek",en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001602,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
212e4c8d-b0e3-447e-8ec2-204c0e13f285,verzoeker / verzoekster,nl-nl,applicant,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001605,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
21bc93c2-76d7-4113-8b20-4c3bc9c5f285,verzoek(schrift),nl-nl,application,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001608,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
b480b25d-929b-4396-81a2-9a6b90cb0de8,verzoekschriftprocedure,nl-nl,"action by application, proceedings initiated by application",en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001611,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
c28fff51-3ea6-408d-ae4e-30acb0af0585,verzuim (verstek),nl-nl,default,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001614,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
124919f7-37e3-4da8-ad35-1f6820a70759,verzuim (voorschrift),nl-nl,"failure to comply, violation",en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001617,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
36b0d5c3-cfd3-49c9-84b6-ab5ca9207fd0,verzuim herstellen,nl-nl,to comply (with a requirement),en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001620,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
de6fcf6a-a428-4dc0-a9b1-5af10225a18c,verzuimde formaliteiten,nl-nl,formalities not observed,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001623,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
48c166fe-9f60-4ada-9c4a-971912361056,vestigingsplaats,nl-nl,"place of establishment, statutory seat",en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001626,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
5ed81ceb-a9c9-4cc8-896d-b3f285ceb306,voeging (van partijen),nl-nl,"joinder, addition as a party to the action",en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001629,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
12e759d3-8a1e-4701-8372-5326e5ee30c3,voeging (van zaken),nl-nl,consolidation (of actions),en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001632,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
c313da3c-f481-4cdd-a1a5-6d1872d99421,voldoende belang,nl-nl,sufficient interest,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001635,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
bcfc00ba-7534-4f46-9989-8d2a4e882ba5,voldoende bepaald,nl-nl,sufficiently specific,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001638,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
8871a881-5e01-4f15-8fb9-68c3419e74a8,voldoende samenhang,nl-nl,(are / is) sufficiently connected,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001641,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
709fe5d9-ef1d-49cb-bb9b-769aa16bcb50,vonnis,nl-nl,"judgment, award (arbitration)",en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001644,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
797d1768-d02e-4687-ba08-ac3ccc9028e8,vonnis wijzen,nl-nl,"to give / render a judgment, award (arbitration)",en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001650,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
4615fc65-6af8-48c3-be2a-21a14cd0a5ca,voor alle weren,nl-nl,prior to/in advance of all defences,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001653,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
3d3626fc-12a4-4791-b73f-fb08dacfc420,voorgeschreven wijze,nl-nl,prescribed manner,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001656,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
9552ceac-7392-48db-92c5-c58011a87da1,voorlopige bewijsverrichtingen,nl-nl,preparatory evidentiary events,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0001659,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
