term_id,term_nl_nl,language_source,term_fr_fr,language_target,term_type,legal_reference,source_file,bwb_id,extraction_date,legal_domain
5d008e0e-db1c-41f7-a155-b9db5c537b08,"Deze bepaling is eveneens van toepassing op vergoedingen die een natuurlijke persoon, die inwoner is van een van de Staten, ontvangt voor het verrichten van onderzoek in de andere Staat, indien dit onderzoek niet hoofdzakelijk wordt verricht met het oog op het behalen van bijzondere voordelen die ten goede komen aan een onderneming of aan een persoon maar integendeel in het algemeen belang.",nl-nl,"Cette disposition est également applicable aux rémunérations qu'une personne physique, résidente de l'un des Etats reçoit pour des travaux de recherche exécutés dans l'autre Etat si ces travaux ne sont pas entrepris principalement en vue de la réalisation d'un avantage particulier bénéficiant à une entreprise ou à une personne, mais au contraire dans l'intérêt public.",fr-fr,paragraph,Artikel 20 para 2,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
9e7bc410-8d0f-402b-bebf-62f759408407,"Bedragen die een student of een voor een beroep of bedrijf in opleiding zijnde persoon die inwoner van een van de Staten is of vroeger was en die uitsluitend voor zijn studie of opleiding in de andere Staat verblijft, ontvangt ten behoeve van zijn onderhoud, studie of opleiding, zijn in die andere Staat niet belastbaar, mits deze bedragen afkomstig zijn uit bronnen buiten die andere Staat.",nl-nl,"Les sommes qu'un étudiant ou un stagiaire qui est, ou qui était auparavant, un résident de l'un des Etats et qui séjourne dans l'autre Etat à seule fin d'y poursuivre ses études ou sa formation, reçoit pour couvrir ses frais d'entretien, d'études ou de formation ne sont pas imposables dans cet autre Etat, à condition qu'elles proviennent de sources situées en dehors de cet autre Etat.",fr-fr,paragraph,Artikel 21 para 1,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
5cdbbff0-8db1-40e6-b04e-9ce0d68c0a7d,"Dit geldt eveneens voor de beloning die een zodanige student of voor een beroep of bedrijf in opleiding zijnde persoon verkrijgt ter zake van een dienstbetrekking uitgeoefend in de Staat waar hij studeert of zijn opleiding ontvangt, mits deze dienstbetrekking rechtstreeks verband houdt met zijn studie of opleiding en de duur ervan 183 dagen per belastingjaar niet te boven gaat.",nl-nl,Il en est de même de la rémunération qu'un tel étudiant ou stagiaire reçoit au titre d'un emploi exercé dans l'Etat où il poursuit ses études ou sa formation à la condition que cet emploi soit directement lié à ses études ou à sa formation et que sa durée ne dépasse pas 183 jours au cours d'une même année d'imposition.,fr-fr,paragraph,Artikel 21 para 2,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
3241c689-940d-4156-af9e-f084010e2658,"Bestanddelen van het inkomen van een inwoner van een van de Staten, waarop de voorgaande artikelen van deze Overeenkomst geen toepassing vinden, zijn slechts in die Staat belastbaar.",nl-nl,"Les éléments du revenu d'un résident de l'un des Etats, auxquels les articles précédents de la présente Convention ne s'appliquent pas, ne sont imposables que dans cet Etat.",fr-fr,paragraph,Artikel 22 para 1,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
a4036c27-86ec-4f98-a18f-0ec7304ed31f,"Vermogen, bestaande uit onroerende goederen, zoals omschreven in artikel 6, tweede lid , mag worden belast in de Staat waar deze goederen zijn gelegen.",nl-nl,"La fortune constituée par des biens immobiliers, tels qu'ils sont définis au paragraphe 2 de l' article 6 , est imposable dans l'Etat où ces biens sont situés.",fr-fr,paragraph,Artikel 23 para 1,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
5d88cef0-c639-4360-ad12-69126c6a5e3d,"Vermogen, bestaande uit roerende zaken die deel uitmaken van het bedrijfsvermogen van een vaste inrichting van een onderneming, of uit roerende zaken die behoren tot een vast middelpunt gebezigd voor de uitoefening van een vrij beroep, mag worden belast in de Staat waar de vaste inrichting of het vaste middelpunt is gevestigd.",nl-nl,La fortune constituée par des biens mobiliers faisant partie de l'actif d'un établissement stable d'une entreprise ou par des biens mobiliers constitutifs d'une base fixe servant à l'exercice d'une profession libérale est imposable dans l'Etat où est situé l'établissement stable ou la base fixe.,fr-fr,paragraph,Artikel 23 para 2,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
16fbe260-0669-4a44-bebf-b35252cb9ce5,In afwijking van de bepaling van het tweede lid:,nl-nl,Par dérogation à la disposition du paragraphe 2:,fr-fr,paragraph,Artikel 23 para 3,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
c9b7674e-5be8-45d1-88ea-dfa09851f02b,"zijn schepen en luchtvaartuigen die in internationaal verkeer worden geëxploiteerd en schepen die dienen voor het vervoer in de binnenwateren, alsmede roerende zaken die worden gebruikt bij de exploitatie van deze schepen en luchtvaartuigen, slechts belastbaar in de Staat waarvan de exploitant inwoner is;",nl-nl,"les navires et les aéronefs exploités en trafic international et les bateaux servant à la navigation intérieure, ainsi que les biens mobiliers affectés à l'exploitation de tels navires, aéronefs et bateaux, ne sont imposables que dans l'Etat dont l'exploitant est un résident;",fr-fr,paragraph,Artikel 23 para 4,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
803bcf29-2722-45bc-b528-973f24b68c46,"mogen, niettegenstaande het bepaalde in letter a, de aldaar bedoelde schepen, luchtvaartuigen en roerende zaken ook in de andere Staat worden belast, indien de plaats van de werkelijke leiding van de onderneming in die andere Staat is gelegen.",nl-nl,"nonobstant la disposition de l'alinéa a), les navires, aéronefs, bateaux et biens mobiliers susvisés peuvent aussi être imposés dans l'autre Etat, si le siège de la direction effective de l'entreprise est situé dans cet autre Etat.",fr-fr,paragraph,Artikel 23 para 5,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
7830f5f6-60b9-4cbc-b9b9-c134081e86d2,Alle andere bestanddelen van het vermogen van een inwoner van een van de Staten zijn slechts in die Staat belastbaar.,nl-nl,Tous les autres éléments de la fortune d'un résident de l'un des Etats ne sont imposables que dans cet Etat.,fr-fr,paragraph,Artikel 23 para 6,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
a879fcb8-73dd-4096-8388-a17c92e2475f,"Het is wel te verstaan, dat dubbele belasting op de volgende wijze wordt vermeden:",nl-nl,II est entendu que la double imposition sera évitée de la façon suivante:,fr-fr,paragraph,Artikel 24 para 1,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
054d8be0-5f6b-44e7-befe-fa00bfbd3be4,Wat betreft Nederland:,nl-nl,En ce qui concerne les Pays-Bas:,fr-fr,paragraph,Artikel 24 para 2,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
d4cdf23e-fc0a-467f-8eac-0e44a17a50f0,"Nederland is bevoegd bij het vaststellen van de door zijn inwoners verschuldigde belasting in de grondslag waarnaar de belasting wordt geheven, de bestanddelen van het inkomen of van het vermogen te begrijpen die overeenkomstig de bepalingen van deze Overeenkomst in Frankrijk mogen worden belast.",nl-nl,"Pour déterminer les impôts dus par leurs résidents, les Pays-Bas pourront comprendre dans la base sur laquelle ces impôts sont prélevés les éléments du revenu ou de la fortune qui, conformément aux dispositions de la présente Convention, sont imposables en France.",fr-fr,paragraph,Artikel 24 para 3,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
addcafc3-282b-4a6a-bb97-ddbffa6430a9,"Onder voorbehoud van de toepassing van de bepalingen betreffende de verliescompensatie in de nationale Nederlandse wetgeving, verleent Nederland echter een vermindering op het overeenkomstig het eerste lid berekende belastingbedrag tot een bedrag dat gelijk is aan dat gedeelte van dat belastingbedrag dat tot dat belastingbedrag in dezelfde verhouding staat, als het bedrag van de bestanddelen van het inkomen of van het vermogen die in de in het eerste lid bedoelde grondslag zijn begrepen en die volgens de artikelen 6 , 7 , 8, tweede lid , 10, zesde lid , 11, vijfde lid , 12, derde lid , 13, eerste tweede en derde lid, letter b , 14 , 15, eerste lid , 19 , 23, eerste, tweede en derde lid, letter b , van deze Overeenkomst in Frankrijk mogen worden belast, staat tot het bedrag van het gehele inkomen of het gehele vermogen dat bij de toepassing van genoemd eerste lid de grondslag voor de belastingheffing vormt.",nl-nl,"Toutefois, sous réserve des dispositions de la législation interne néerlandaise concernant la compensation des pertes, les Pays-Bas déduiront du montant des impôts calculés selon le paragraphe 1, un montant égal à la fraction de ces impôts correspondant au rapport existant entre le montant des éléments du revenu ou de la fortune compris dans la base imposable visée au paragraphe 1 et imposables en France en vertu des articles 6 , 7 , 8 paragraphe 2 , 10 paragraphe 6 , 11 paragraphe 5 , 12 paragraphe 3 , 13 paragraphes 1, 2 et 3 alinéa b) , 15 paragraphe 1 , 19 , 23 paragraphes 1, 2 et 3 alinéa b) de la présente Convention et le montant du revenu total ou de la fortune totale retenue comme base d'imposition en application dudit paragraphe 1.",fr-fr,paragraph,Artikel 24 para 4,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
71f70a0d-4549-474d-a8b1-a651bd44d3d6,"Met betrekking tot de bestanddelen van het inkomen die in de in het eerste lid bedoelde grondslag zijn begrepen en die volgens de artikelen 10, tweede lid , 11, tweede lid , 16 en 17 in Frankrijk mogen worden belast, brengt Nederland op de aldus berekende belasting het laagste van de volgende bedragen in mindering:",nl-nl,"En ce qui concerne les éléments du revenu compris dans la base imposable visée au paragraphe 1 et qui sont imposables en France en vertu des articles 10 paragraphe 2 , 11 paragraphe 2 , 16 et 17 , les Pays-Bas accordent, sur l'impôt néerlandais ainsi calculé, une réduction égale au moins élevé des montants suivants:",fr-fr,paragraph,Artikel 24 para 5,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
72d219bc-94c5-4183-90b4-64d91c695452,"het bedrag dat gelijk is aan de in Frankrijk hetzij volgens de artikelen 16 en 17 , hetzij binnen de begrenzing van de in de artikelen 10, tweede lid , en 11, tweede lid , voorziene tarieven geheven belasting;",nl-nl,"un montant égal à l'impôt prélevé en France soit en vertu des articles 16 et 17 , soit dans la limite des taux prévus aux articles 10 paragraphe 2 et 11 paragraphe 2 ;",fr-fr,paragraph,Artikel 24 para 6,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
d2ccd826-ff22-4d00-87cd-b0fe1868025d,"het bedrag van de Nederlandse belasting dat tot het overeenkomstig het eerste lid van dit artikel berekende belastingbedrag in dezelfde verhouding staat, als het bedrag van de genoemde bestanddelen van het inkomen staat tot het bedrag van het gehele inkomen dat de in genoemd eerste lid bedoelde grondslag vormt.",nl-nl,"un montant égal à la fraction de l'impôt néerlandais calculé suivant le paragraphe 1 du présent article, qui correspond au rapport existant entre le montant desdits éléments du revenu et le montant total du revenu qui constitue la base imposable visée audit paragraphe 1.",fr-fr,paragraph,Artikel 24 para 7,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
d0677a06-1843-4aa5-a9f8-0cac02b626c9,Wat betreft Frankrijk:,nl-nl,En ce qui concerne la France:,fr-fr,paragraph,Artikel 24 para 8,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
64efc5da-00aa-452f-b054-832c99d48175,"Inkomsten, andere dan die bedoeld in letter b hierna, zijn vrijgesteld van de in artikel 2, derde lid, letter b , bedoelde Franse belastingen, wanneer die inkomsten ingevolge deze Overeenkomst in Nederland mogen worden belast.",nl-nl,Les revenus autres que ceux visés à l'alinéa b) ci-dessous sont exonérés des impôts français visés à l' article 2 paragraphe 3 alinéa b) lorsque ces revenus sont imposables aux Pays-Bas en vertu de la présente Convention.,fr-fr,paragraph,Artikel 24 para 9,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
9234a641-301f-4d40-b96e-4381f34355f2,"Met betrekking tot de in de artikelen 8 , 10 , 11 , 16 en 17 bedoelde inkomsten, die overeenkomstig de bepalingen van deze artikelen aan de Nederlandse belasting onderworpen zijn geweest, verleent Frankrijk aan personen die inwoner zijn van Frankrijk en die zodanige inkomsten genieten, een verrekening tot een bedrag dat gelijk is aan de Nederlandse belasting.",nl-nl,"En ce qui concerne les revenus visés aux articles 8 , 10 , 11 , 16 et 17 qui ont supporté l'impôt néerlandais conformément aux dispositions de ces articles, la France accorde aux personnes qui sont résidentes de France et qui perçoivent de tels revenus, un crédit d'impôt d'un montant égal à l'impôt néerlandais.",fr-fr,paragraph,Artikel 24 para 10,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
bff1fa50-9b34-46a1-ae68-f6b432550e43,"Deze verrekening, die het bedrag van de over de desbetreffende inkomsten in Frankrijk geheven belasting niet te boven mag gaan, vindt plaats met de in artikel 2, derde lid, letter b , bedoelde belastingen, in de grondslagen waarvan die inkomsten zijn begrepen.",nl-nl,"Ce crédit d'impôt, qui ne peut excéder le montant de l'impôt perçu en France sur les revenus en cause, s'impute sur les impôts visés à l' article 2 paragraphe 3 alinéa b) dans les bases desquels lesdits revenus sont inclus.",fr-fr,paragraph,Artikel 24 para 11,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
458e36dd-f460-4616-8983-f986dbecb12d,"Niettegenstaande de bepalingen van de letters a en b mag de Franse belasting over het inkomen dat ingevolge deze Overeenkomst in Frankrijk mag worden belast, worden berekend naar het tarief dat van toepassing is op het totale bedrag van het inkomen dat overeenkomstig de Franse wetgeving belastbaar is.",nl-nl,"Nonobstant les dispositions des alinéas a) et b), l'impôt français peut être calculé sur le revenu imposable en France en vertu de la présente Convention au taux correspondant au montant global du revenu imposable conformément à la législation française.",fr-fr,paragraph,Artikel 24 para 12,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
46b4d12f-9932-429e-b30c-b5e1846ec5d6,"Onderdanen van een van de Staten, ongeacht of zij inwoner zijn van die Staat of niet, worden in de andere Staat niet aan enige belastingheffing of daarmede verband houdende verplichting onderworpen, die anders of zwaarder is dan de belastingheffing en daarmede verband houdende verplichtingen, waaraan onderdanen van die andere Staat onder dezelfde omstandigheden zijn of kunnen worden onderworpen.",nl-nl,"Les nationaux de l'un des Etats, qu'ils soient des résidents dudit Etat ou non, ne sont soumis dans l'autre Etat à aucune imposition ou obligation y relative, qui est autre ou plus lourde que celle à laquelle sont ou pourront être assujettis les nationaux de cet autre Etat se trouvant dans la même situation.",fr-fr,paragraph,Artikel 25 para 1,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
c2693c02-5719-41c5-b528-d180255b4d16,De uitdrukking „onderdanen” betekent:,nl-nl,"Le terme ,,nationaux” désigne:",fr-fr,paragraph,Artikel 25 para 2,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
803dfdcf-0d87-491d-808e-004274b141ec,alle natuurlijke personen die de nationaliteit van een van de Staten bezitten;,nl-nl,toutes les personnes physiques qui possèdent la nationalité de l'un des deux Etats;,fr-fr,paragraph,Artikel 25 para 3,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
b461e366-3756-4654-8dae-728e38ea7e68,"alle rechtspersonen, vennootschappen en verenigingen die hun rechtspositie als zodanig ontlenen aan de wetgeving die in een van de Staten van kracht is.",nl-nl,"toutes les personnes morales, sociétés de personnes et associations constituées conformément à la législation en vigueur dans l'un des deux Etats.",fr-fr,paragraph,Artikel 25 para 4,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
e6dd8dfe-6f99-4116-a076-6a991a2d1ce5,"Statenlozen die inwoner zijn van een van de Staten worden in geen van beide Staten aan enige belastingheffing of daarmee verband houdende verplichting onderworpen, die anders of zwaarder is dan de belastingheffing en daarmede verband houdende verplichtingen, waaraan onderdanen van de desbetreffende Staat onder dezelfde omstandigheden zijn of kunnen worden onderworpen.",nl-nl,Les apatrides qui sont résidents de l'un des Etats ne sont soumis dans l'un et l'autre de ces Etats à aucune imposition ou obligation y relative qui est autre ou plus lourde que celle à laquelle sont ou pourront être assujettis les nationaux de l'Etat concerné se trouvant dans la même situation.,fr-fr,paragraph,Artikel 25 para 5,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
e9a28733-1098-4cb7-98d5-7f92a5a563c8,"De belastingheffing van een vaste inrichting die een onderneming van een van de Staten in de andere Staat heeft, is in die andere Staat niet ongunstiger dan de belastingheffing van ondernemingen van die andere Staat die dezelfde werkzaamheden uitoefenen. Deze bepaling mag niet aldus worden uitgelegd, dat zij een van de Staten verplicht aan inwoners van de andere Staat bij de belastingheffing de persoonlijke aftrekken, tegemoetkomingen en verminderingen uit hoofde van de samenstelling van het gezin of gezinslasten te verlenen, die eerstbedoelde Staat aan zijn eigen inwoners verleent.",nl-nl,"L'imposition d'un établissement stable qu'une entreprise de l'un des Etats a dans l'autre Etat n'est pas établie dans cet autre Etat d'une façon moins favorable que l'imposition des entreprises de cet autre Etat qui exercent la même activité. Cette disposition ne peut être interprétée comme obligeant l'un des Etats à accorder aux résidents de l'autre Etat les déductions personnelles, abattements et réductions d'impôt en fonction de la situation ou des charges de famille qu'il accorde à ses propres résidents.",fr-fr,paragraph,Artikel 25 para 6,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
b59a9e91-678c-4e51-8489-d0fecdd7cb2d,"Ondernemingen van een van de Staten, waarvan het kapitaal geheel of gedeeltelijk, onmiddellijk of middellijk, in het bezit is van of wordt beheerst door een of meer inwoners van de andere Staat, worden in de eerstbedoelde Staat niet aan enige belastingheffing of daarmede verband houdende verplichting onderworpen, die anders of zwaarder is dan de belastingheffing en daarmede verband houdende verplichtingen, waaraan andere soortgelijke ondernemingen van die eerstbedoelde Staat zijn of kunnen worden onderworpen.",nl-nl,"Les entreprises de l'un des Etats, dont le capital est en tout ou en partie, directement ou indirectement, détenu ou contrôlé par un ou plusieurs résidents de l'autre Etat, ne sont soumises dans le premier Etat à aucune imposition ou obligation y relative, qui est autre ou plus lourde que celle à laquelle sont ou pourront être assujetties les autres entreprises de même nature de ce premier Etat.",fr-fr,paragraph,Artikel 25 para 7,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
0730d40a-93f4-406f-8d31-01e1863a81cb,In dit artikel ziet de uitdrukking „belastingheffing” op belastingen van elke soort en benaming.,nl-nl,"Le terme ,,imposition” désigne dans le présent article les impôts de toute nature ou dénomination.",fr-fr,paragraph,Artikel 25 para 8,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
aa04eef1-ab55-4601-9d93-6a379c7e92eb,De bevoegde autoriteiten van de Staten regelen de wijze van toepassing van deze Overeenkomst.,nl-nl,Les autorités compétentes des Etats déterminent les modalités d'application de la présente Convention.,fr-fr,paragraph,Artikel 26 para 1,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
2b05a702-258c-4f05-b555-cee0791d0fc5,"Indien een inwoner van een van de Staten van oordeel is dat de maatregelen van een van de Staten of van elk van beide Staten voor hem leiden of zullen leiden tot een belastingheffing die niet in overeenstemming is met deze Overeenkomst, kan hij, onverminderd de rechtsmiddelen waarin de nationale wetgeving van die Staten voorziet, zijn geval voorleggen aan de bevoegde autoriteit van de Staat waarvan hij inwoner is. Het geval dient te worden voorgelegd binnen drie jaren na de eerste kennisgeving van de maatregel die leidt tot een belastingheffing die niet in overeenstemming is met de Overeenkomst.",nl-nl,"Lorsqu'un résident de l'un des Etats estime que les mesures prises par l'un des Etats ou par chacun des deux Etats entraînent ou entraîneront pour lui une imposition non conforme à la présente Convention, il peut, indépendamment des recours prévus par la législation nationale de ces Etats, soumettre son cas à l'autorité compétente de l'Etat dont il est résident. Le cas devra être soumis dans les trois ans qui suivront la première notification de la mesure qui entraîne une imposition non conforme à la Convention.",fr-fr,paragraph,Artikel 27 para 1,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
286cb6d0-30c4-4819-8385-faddf7d613f0,"De bevoegde autoriteit tracht, indien het bezwaar hem gegrond voorkomt en indien hij niet zelf in staat is tot een bevredigende oplossing te komen, de aangelegenheid in onderlinge overeenstemming met de bevoegde autoriteit van de andere Staat te regelen ten einde een belastingheffing die niet in overeenstemming is met de Overeenkomst, te vermijden. De overeengekomen regeling zal worden toegepast ongeacht de termijnen waarin de nationale wetgevingen van de beide Staten voorzien.",nl-nl,"Cette autorité compétente s'efforcera, si la réclamation lui paraît fondée et si elle n'est pas elle-même en mesure d'apporter une solution satisfaisante, de régler la question par voie d'accord amiable avec l'autorité compétente de l'autre Etat, en vue d'éviter une imposition non conforme à la Convention. L'accord sera appliqué quels que soient les délais prévus par les législations nationales des deux Etats.",fr-fr,paragraph,Artikel 27 para 2,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
9cab567c-af3a-423c-899a-796860ef91df,De bevoegde autoriteiten van de Staten trachten moeilijkheden of twijfelpunten die mochten rijzen met betrekking tot de toepassing van de Overeenkomst in onderlinge overeenstemming op te lossen. Zij kunnen in het bijzonder met elkaar overleg plegen ten einde tot een regeling te geraken die ertoe leidt:,nl-nl,"Les autorités compétentes des Etats s'efforcent, par voie d'accord amiable, de résoudre les difficultés ou de dissiper les doutes auxquels peut donner lieu l'application de la Convention. Elles peuvent, en particulier, se consulter en vue de parvenir à un accord:",fr-fr,paragraph,Artikel 27 para 3,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
9e340052-4410-46da-b25f-22bdb8cccb54,"dat voordelen, die aan een onderneming van een van de Staten en aan haar vaste inrichting in de andere Staat opkomen, op gelijke wijze worden toegerekend;",nl-nl,pour que les bénéfices revenant à une entreprise de l'un des Etats et à son établissement stable dans l'autre Etat soient imputés d'une manière identique;,fr-fr,paragraph,Artikel 27 para 4,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
481adbc9-1030-44f0-a5d1-9fc13f3c21f8,"dat voordelen, die aan een onderneming van een van de Staten en aan een gelieerde persoon als bedoeld in artikel 9 opkomen, op gelijke wijze worden toegerekend.",nl-nl,pour que les revenus revenant à une entreprise de l'un des Etats et à toute personne associée visée à l' article 9 soient attribués de manière identique.,fr-fr,paragraph,Artikel 27 para 5,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
22e0d963-151e-4855-86bd-107617e47e4b,Deze autoriteiten kunnen ook met elkaar overleg plegen ten einde dubbele belasting ongedaan te maken in gevallen waarvoor in de Overeenkomst geen voorziening is getroffen.,nl-nl,Ces autorités peuvent aussi se concerter en vue d'éviter la double imposition dans les cas non prévus par la Convention.,fr-fr,paragraph,Artikel 27 para 6,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
b99fc056-d4ae-4c54-b1c9-4a1e6f9e301f,De bevoegde autoriteiten van de Staten kunnen zich rechtstreeks met elkaar in verbinding stellen ten einde een overeenstemming als bedoeld in de voorgaande leden te bereiken.,nl-nl,Les autorités compétentes des Etats peuvent communiquer directement entre elles en vue de parvenir à un accord comme il est indiqué aux paragraphes précédents.,fr-fr,paragraph,Artikel 27 para 7,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
d31c0477-f5e5-42ff-b364-adcdc5f975e7,"De bevoegde autoriteiten van de beide Staten wisselen inlichtingen van fiscale aard uit, die zij geordend tot hun beschikking hebben en die nodig zijn om uitvoering te geven aan deze Overeenkomst en aan de nationale wetgevingen van de Staten met betrekking tot de belastingen waarop de Overeenkomst van toepassing is, alsmede om belastingfraude te bestrijden. Elke aldus uitgewisselde inlichting wordt geheim gehouden en niet ter kennis gebracht van andere personen of autoriteiten dan die belast met de vaststelling of invordering van de belastingen die het onderwerp van deze Overeenkomst uitmaken.",nl-nl,Les autorités compétentes des deux Etats échangeront les renseignements d'ordre fiscal dont elles disposent normalement et qui seraient nécessaires pour appliquer les dispositions de la présente Convention et celles des lois internes des deux Etats relatives aux impôts visés par la Convention ainsi qu' à la répression des fraudes fiscales. Tout renseignement ainsi échangé sera tenu secret et ne pourra être communiqué qu'aux personnes ou autorités chargées de l'établissement ou du recouvrement des impôts visés par la présente Convention.,fr-fr,paragraph,Artikel 28 para 1,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
779f9e96-cec3-4859-bb54-61ebaafdeb61,In geen geval worden de bepalingen van het eerste lid aldus uitgelegd dat zij een van de Staten de verplichting opleggen:,nl-nl,Les dispositions du paragraphe 1 ne peuvent en aucun cas être interprétées comme imposant à l'un des Etats l'obligation:,fr-fr,paragraph,Artikel 28 para 2,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
973e2ab2-0983-4138-a7e6-2f6a783d520f,administratieve maatregelen te nemen die in strijd zijn met de wetgeving of de administratieve praktijk van die of van de andere Staat;,nl-nl,de prendre des dispositions administratives dérogeant à sa propre législation ou à sa pratique administrative ou à celles de l'autre Etat;,fr-fr,paragraph,Artikel 28 para 3,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
7cd8cd8f-72d8-48c2-97c1-0663c2e38f1b,bijzonderheden te verstrekken die niet verkrijgbaar zijn volgens de wetgeving of in de normale gang van de administratieve werkzaamheden van die of van de andere Staat;,nl-nl,de fournir des renseignements qui ne pourraient être obtenus sur la base de sa propre législation ou dans le cadre de sa pratique administrative normale ou de celles de l'autre Etat;,fr-fr,paragraph,Artikel 28 para 4,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
e91f6b65-41d1-45d0-a104-0114c5f5594f,"inlichtingen te verstrekken die een handels-, bedrijfs-, nijverheids- of beroepsgeheim of een fabrieks- of handelswerkwijze zouden onthullen, dan wel inlichtingen waarvan het verstrekken in strijd zou zijn met de openbare orde.",nl-nl,"de transmettre des renseignements qui révéleraient un secret commercial, industriel, professionnel ou un procédé commercial ou des renseignements dont la communication serait contraire à l'ordre public.",fr-fr,paragraph,Artikel 28 para 5,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
e36391b1-4f43-43e7-a3b3-e9b18135184a,De bepalingen van deze Overeenkomst tasten in geen enkel opzicht de fiscale voorrechten aan die diplomatieke of consulaire ambtenaren en beambten ontlenen aan de algemene regelen van het volkenrecht of aan de bepalingen van bijzondere overeenkomsten.,nl-nl,"Les dispositions de la présente Convention ne portent pas atteinte aux privilèges fiscaux dont bénéficient les fonctionnaires diplomatiques ou consulaires en vertu soit des règles générales du droit des gens, soit des dispositions d'accords particuliers.",fr-fr,paragraph,Artikel 29 para 1,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
f6a48a0d-8169-41e9-b86a-10c3b6995a8f,"De Overeenkomst is niet van toepassing op internationale organisaties, op hun organen en functionarissen en evenmin op personen die deel uitmaken van diplomatieke of consulaire vertegenwoordigingen van derde Staten, indien zij zich op het grondgebied van een van de Staten bevinden en in geen van beide Staten als inwoner worden behandeld met betrekking tot belastingen naar het inkomen en naar het vermogen.",nl-nl,"La Convention ne s'applique pas aux organisations internationales, à leurs organes et fonctionnaires, ni aux personnes qui sont membres de missions diplomatiques ou consulaires d'Etats tiers, lorsqu'ils se trouvent sur le territoire de l'un des Etats et ne sont pas traités comme des résidents dans l'un ou l'autre Etat en matière d'impôts sur le revenu et sur la fortune.",fr-fr,paragraph,Artikel 29 para 2,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
